0,0
0.001,3.21E-09
0.002,1.87E-08
0.003,5.79E-08
0.004,1.32E-07
0.005,2.50E-07
0.006,4.27E-07
0.007,6.85E-07
0.008,1.05E-06
0.009,1.56E-06
0.01,2.21E-06
0.011,3.05E-06
0.012,4.07E-06
0.013,5.28E-06
0.014,6.70E-06
0.015,8.33E-06
0.016,1.02E-05
0.017,1.22E-05
0.018,1.44E-05
0.019,1.67E-05
0.02,1.92E-05
0.021,2.18E-05
0.022,2.45E-05
0.023,2.72E-05
0.024,3.00E-05
0.025,3.29E-05
0.026,3.57E-05
0.027,3.86E-05
0.028,4.15E-05
0.029,4.43E-05
0.03,4.71E-05
0.031,4.99E-05
0.032,5.25E-05
0.033,5.50E-05
0.034,5.74E-05
0.035,5.95E-05
0.036,6.15E-05
0.037,6.31E-05
0.038,6.45E-05
0.039,6.55E-05
0.04,6.62E-05
0.041,6.65E-05
0.042,6.64E-05
0.043,6.60E-05
0.044,6.51E-05
0.045,6.38E-05
0.046,6.22E-05
0.047,6.01E-05
0.048,5.77E-05
0.049,5.49E-05
0.05,5.18E-05
0.051,4.83E-05
0.052,4.45E-05
0.053,4.03E-05
0.054,3.57E-05
0.055,3.09E-05
0.056,2.57E-05
0.057,2.02E-05
0.058,1.45E-05
0.059,8.58E-06
0.06,2.44E-06
0.061,-3.85E-06
0.062,-1.02E-05
0.063,-1.67E-05
0.064,-2.31E-05
0.065,-2.95E-05
0.066,-3.58E-05
0.067,-4.19E-05
0.068,-4.79E-05
0.069,-5.37E-05
0.07,-5.92E-05
0.071,-6.45E-05
0.072,-6.94E-05
0.073,-7.41E-05
0.074,-7.84E-05
0.075,-8.23E-05
0.076,-8.59E-05
0.077,-8.90E-05
0.078,-9.17E-05
0.079,-9.39E-05
0.08,-9.56E-05
0.081,-9.67E-05
0.082,-9.74E-05
0.083,-9.74E-05
0.084,-9.69E-05
0.085,-9.58E-05
0.086,-9.42E-05
0.087,-9.21E-05
0.088,-8.94E-05
0.089,-8.62E-05
0.09,-8.26E-05
0.091,-7.86E-05
0.092,-7.42E-05
0.093,-6.94E-05
0.094,-6.42E-05
0.095,-5.88E-05
0.096,-5.31E-05
0.097,-4.71E-05
0.098,-4.10E-05
0.099,-3.46E-05
0.1,-2.81E-05
0.101,-2.14E-05
0.102,-1.47E-05
0.103,-7.95E-06
0.104,-1.19E-06
0.105,5.51E-06
0.106,1.21E-05
0.107,1.85E-05
0.108,2.48E-05
0.109,3.07E-05
0.11,3.64E-05
0.111,4.18E-05
0.112,4.68E-05
0.113,5.15E-05
0.114,5.58E-05
0.115,5.97E-05
0.116,6.31E-05
0.117,6.62E-05
0.118,6.89E-05
0.119,7.12E-05
0.12,7.30E-05
0.121,7.45E-05
0.122,7.55E-05
0.123,7.61E-05
0.124,7.62E-05
0.125,7.60E-05
0.126,7.53E-05
0.127,7.42E-05
0.128,7.27E-05
0.129,7.09E-05
0.13,6.87E-05
0.131,6.62E-05
0.132,6.34E-05
0.133,6.03E-05
0.134,5.71E-05
0.135,5.37E-05
0.136,5.02E-05
0.137,4.66E-05
0.138,4.29E-05
0.139,3.93E-05
0.14,3.56E-05
0.141,3.19E-05
0.142,2.82E-05
0.143,2.46E-05
0.144,2.10E-05
0.145,1.75E-05
0.146,1.42E-05
0.147,1.09E-05
0.148,7.77E-06
0.149,4.80E-06
0.15,2.02E-06
0.151,-5.53E-07
0.152,-2.90E-06
0.153,-5.00E-06
0.154,-6.86E-06
0.155,-8.49E-06
0.156,-9.87E-06
0.157,-1.10E-05
0.158,-1.20E-05
0.159,-1.27E-05
0.16,-1.33E-05
0.161,-1.37E-05
0.162,-1.40E-05
0.163,-1.42E-05
0.164,-1.43E-05
0.165,-1.43E-05
0.166,-1.43E-05
0.167,-1.42E-05
0.168,-1.40E-05
0.169,-1.39E-05
0.17,-1.37E-05
0.171,-1.35E-05
0.172,-1.33E-05
0.173,-1.32E-05
0.174,-1.31E-05
0.175,-1.30E-05
0.176,-1.31E-05
0.177,-1.33E-05
0.178,-1.36E-05
0.179,-1.41E-05
0.18,-1.47E-05
0.181,-1.55E-05
0.182,-1.65E-05
0.183,-1.77E-05
0.184,-1.91E-05
0.185,-2.05E-05
0.186,-2.22E-05
0.187,-2.39E-05
0.188,-2.57E-05
0.189,-2.76E-05
0.19,-2.96E-05
0.191,-3.16E-05
0.192,-3.36E-05
0.193,-3.56E-05
0.194,-3.77E-05
0.195,-3.97E-05
0.196,-4.17E-05
0.197,-4.37E-05
0.198,-4.56E-05
0.199,-4.74E-05
0.2,-4.91E-05
0.201,-5.07E-05
0.202,-5.21E-05
0.203,-5.33E-05
0.204,-5.42E-05
0.205,-5.49E-05
0.206,-5.52E-05
0.207,-5.52E-05
0.208,-5.49E-05
0.209,-5.42E-05
0.21,-5.32E-05
0.211,-5.18E-05
0.212,-5.01E-05
0.213,-4.80E-05
0.214,-4.56E-05
0.215,-4.28E-05
0.216,-3.98E-05
0.217,-3.64E-05
0.218,-3.27E-05
0.219,-2.87E-05
0.22,-2.45E-05
0.221,-1.99E-05
0.222,-1.51E-05
0.223,-9.99E-06
0.224,-4.68E-06
0.225,8.37E-07
0.226,6.53E-06
0.227,1.24E-05
0.228,1.83E-05
0.229,2.42E-05
0.23,3.02E-05
0.231,3.61E-05
0.232,4.19E-05
0.233,4.76E-05
0.234,5.30E-05
0.235,5.83E-05
0.236,6.33E-05
0.237,6.81E-05
0.238,7.25E-05
0.239,7.66E-05
0.24,8.03E-05
0.241,8.37E-05
0.242,8.67E-05
0.243,8.93E-05
0.244,9.15E-05
0.245,9.32E-05
0.246,9.44E-05
0.247,9.50E-05
0.248,9.52E-05
0.249,9.48E-05
0.25,9.39E-05
0.251,9.24E-05
0.252,9.04E-05
0.253,8.78E-05
0.254,8.47E-05
0.255,8.12E-05
0.256,7.72E-05
0.257,7.27E-05
0.258,6.79E-05
0.259,6.27E-05
0.26,5.72E-05
0.261,5.14E-05
0.262,4.54E-05
0.263,3.91E-05
0.264,3.26E-05
0.265,2.60E-05
0.266,1.92E-05
0.267,1.24E-05
0.268,5.45E-06
0.269,-1.50E-06
0.27,-8.42E-06
0.271,-1.53E-05
0.272,-2.20E-05
0.273,-2.86E-05
0.274,-3.49E-05
0.275,-4.10E-05
0.276,-4.68E-05
0.277,-5.22E-05
0.278,-5.73E-05
0.279,-6.19E-05
0.28,-6.61E-05
0.281,-6.99E-05
0.282,-7.33E-05
0.283,-7.62E-05
0.284,-7.87E-05
0.285,-8.07E-05
0.286,-8.23E-05
0.287,-8.34E-05
0.288,-8.41E-05
0.289,-8.43E-05
0.29,-8.40E-05
0.291,-8.34E-05
0.292,-8.22E-05
0.293,-8.07E-05
0.294,-7.87E-05
0.295,-7.63E-05
0.296,-7.35E-05
0.297,-7.04E-05
0.298,-6.70E-05
0.299,-6.33E-05
0.3,-5.93E-05
0.301,-5.52E-05
0.302,-5.09E-05
0.303,-4.66E-05
0.304,-4.21E-05
0.305,-3.76E-05
0.306,-3.31E-05
0.307,-2.87E-05
0.308,-2.42E-05
0.309,-1.98E-05
0.31,-1.55E-05
0.311,-1.13E-05
0.312,-7.24E-06
0.313,-3.28E-06
0.314,5.26E-07
0.315,4.15E-06
0.316,7.58E-06
0.317,1.08E-05
0.318,1.37E-05
0.319,1.64E-05
0.32,1.88E-05
0.321,2.09E-05
0.322,2.27E-05
0.323,2.42E-05
0.324,2.55E-05
0.325,2.65E-05
0.326,2.72E-05
0.327,2.78E-05
0.328,2.81E-05
0.329,2.83E-05
0.33,2.84E-05
0.331,2.83E-05
0.332,2.80E-05
0.333,2.77E-05
0.334,2.73E-05
0.335,2.68E-05
0.336,2.63E-05
0.337,2.57E-05
0.338,2.50E-05
0.339,2.44E-05
0.34,2.37E-05
0.341,2.30E-05
0.342,2.24E-05
0.343,2.19E-05
0.344,2.14E-05
0.345,2.11E-05
0.346,2.09E-05
0.347,2.08E-05
0.348,2.09E-05
0.349,2.12E-05
0.35,2.16E-05
0.351,2.22E-05
0.352,2.29E-05
0.353,2.37E-05
0.354,2.46E-05
0.355,2.57E-05
0.356,2.68E-05
0.357,2.79E-05
0.358,2.91E-05
0.359,3.04E-05
0.36,3.16E-05
0.361,3.29E-05
0.362,3.41E-05
0.363,3.54E-05
0.364,3.66E-05
0.365,3.78E-05
0.366,3.89E-05
0.367,4.00E-05
0.368,4.09E-05
0.369,4.16E-05
0.37,4.22E-05
0.371,4.26E-05
0.372,4.27E-05
0.373,4.25E-05
0.374,4.21E-05
0.375,4.13E-05
0.376,4.03E-05
0.377,3.89E-05
0.378,3.73E-05
0.379,3.53E-05
0.38,3.30E-05
0.381,3.04E-05
0.382,2.75E-05
0.383,2.44E-05
0.384,2.10E-05
0.385,1.74E-05
0.386,1.35E-05
0.387,9.38E-06
0.388,5.03E-06
0.389,4.55E-07
0.39,-4.31E-06
0.391,-9.26E-06
0.392,-1.44E-05
0.393,-1.96E-05
0.394,-2.49E-05
0.395,-3.03E-05
0.396,-3.56E-05
0.397,-4.09E-05
0.398,-4.61E-05
0.399,-5.12E-05
0.4,-5.61E-05
0.401,-6.08E-05
0.402,-6.52E-05
0.403,-6.94E-05
0.404,-7.32E-05
0.405,-7.67E-05
0.406,-7.99E-05
0.407,-8.27E-05
0.408,-8.51E-05
0.409,-8.71E-05
0.41,-8.87E-05
0.411,-8.99E-05
0.412,-9.06E-05
0.413,-9.08E-05
0.414,-9.05E-05
0.415,-8.98E-05
0.416,-8.84E-05
0.417,-8.66E-05
0.418,-8.42E-05
0.419,-8.13E-05
0.42,-7.79E-05
0.421,-7.41E-05
0.422,-6.97E-05
0.423,-6.50E-05
0.424,-5.99E-05
0.425,-5.44E-05
0.426,-4.87E-05
0.427,-4.26E-05
0.428,-3.64E-05
0.429,-2.99E-05
0.43,-2.33E-05
0.431,-1.65E-05
