0,0,0,0.016789927
0.001,24.86898872,1.07E-06,0.016789927
0.002,48.17536741,5.16E-06,0.047352757
0.003,68.45471059,1.32E-05,0.074235177
0.004,84.43279255,2.48E-05,0.092652619
0.005,95.10565163,3.99E-05,0.108064657
0.006,99.80267284,5.99E-05,0.137371538
0.007,98.22872507,8.90E-05,0.186001959
0.008,90.48270525,0.000126,0.228265209
0.009,77.05132428,0.000175,0.242227829
0.01,58.77852523,0.00023,0.235098919
0.011,36.81245527,0.000296,0.21007804
0.012,12.53332336,0.00036,0.162020614
0.013,-12.53332336,0.00044,0.100714817
0.014,-36.81245527,0.00053,0.033796175
0.015,-58.77852523,0.00061,-0.043064825
0.016,-77.05132428,0.0007,-0.135390185
0.017,-90.48270525,0.00079,-0.244698603
0.018,-98.22872507,0.00088,-0.35168883
0.019,-99.80267284,0.00096,-0.426259199
0.02,-95.10565163,0.00106,-0.460601929
0.021,-84.43279255,0.00114,-0.462396749
0.022,-68.45471059,0.00122,-0.432718023
0.023,-48.17536741,0.00135,-0.371223633
0.024,-24.86898872,0.0014,-0.288605403
0.025,-2.45E-14,0.0015,-0.192450614
0.026,24.86898872,0.0015,-0.074448478
0.027,48.17536741,0.0017,0.065386564
0.028,68.45471059,0.0018,0.204613287
0.029,84.43279255,0.0018,0.316553911
0.03,95.10565163,0.002,0.385857266
0.031,99.80267284,0.0021,0.413184995
0.032,98.22872507,0.0021,0.406399016
0.033,90.48270525,0.0022,0.367317764
0.034,77.05132428,0.0024,0.299373195
0.035,58.77852523,0.0023,0.213015746
0.036,36.81245527,0.0025,0.108292464
0.037,12.53332336,0.0025,-0.020712048
0.038,-12.53332336,0.0026,-0.158624637
0.039,-36.81245527,0.0026,-0.275395776
0.04,-58.77852523,0.0026,-0.354467768
0.041,-77.05132428,0.0027,-0.396990904
0.042,-90.48270525,0.0026,-0.40939497
0.043,-98.22872507,0.0027,-0.396414375
0.044,-99.80267284,0.0027,-0.362273499
0.045,-95.10565163,0.0027,-0.311880453
0.046,-84.43279255,0.0027,-0.246149128
0.047,-68.45471059,0.0027,-0.160922452
0.048,-48.17536741,0.0027,-0.060255249
0.049,-24.86898872,0.0027,0.033822822
0.05,-4.90E-14,0.0026,0.100165379
0.051,24.86898872,0.0026,0.140346593
0.052,48.17536741,0.0026,0.16641319
