0,0,0,0.006314865
0.001,9.410831332,1.07E-06,0.006314865
0.002,18.73813146,5.16E-06,0.018144462
0.003,27.8991106,1.32E-05,0.029547016
0.004,36.81245527,2.48E-05,0.039258764
0.005,45.39904997,3.99E-05,0.049682027
0.006,53.5826795,5.99E-05,0.067442546
0.007,61.29070537,8.90E-05,0.095112273
0.008,68.45471059,0.000126,0.12393326
0.009,75.01110696,0.000175,0.146406636
0.01,80.90169944,0.00023,0.165375674
0.011,86.0742027,0.000296,0.181702941
0.012,90.48270525,0.00036,0.192719265
0.013,94.0880769,0.00044,0.200873551
0.014,96.85831611,0.00053,0.207513221
0.015,98.76883406,0.00061,0.209370539
0.016,99.80267284,0.0007,0.202538078
0.017,99.95065604,0.00079,0.184325433
0.018,99.21147013,0.00088,0.159571599
0.019,97.59167619,0.00096,0.137283992
0.02,95.10565163,0.00106,0.118830275
0.021,91.77546257,0.00114,0.100676438
0.022,87.630668,0.00122,0.082539046
0.023,82.70805743,0.00135,0.065408129
0.024,77.05132428,0.0014,0.046867651
0.025,70.71067812,0.0015,0.026183519
0.026,63.74239897,0.0015,0.008936444
0.027,56.20833779,0.0017,-0.00194172
0.028,48.17536741,0.0018,-0.011489501
0.029,39.71478906,0.0018,-0.026361183
0.03,30.90169944,0.002,-0.0495499
0.031,21.81432414,0.0021,-0.078962518
0.032,12.53332336,0.0021,-0.110737522
0.033,3.141075908,0.0022,-0.144071068
0.034,-6.279051953,0.0024,-0.178299265
0.035,-15.6434465,0.0023,-0.21079444
0.036,-24.86898872,0.0025,-0.243292838
0.037,-33.87379202,0.0025,-0.280202585
0.038,-42.57792916,0.0026,-0.318460529
0.039,-50.90414158,0.0026,-0.349688683
0.04,-58.77852523,0.0026,-0.370146488
0.041,-66.13118653,0.0027,-0.381953596
0.042,-72.89686274,0.0026,-0.388426248
0.043,-79.01550124,0.0027,-0.391579111
0.044,-84.43279255,0.0027,-0.392665518
0.045,-89.10065242,0.0027,-0.392714305
0.046,-92.97764859,0.0027,-0.390877357
0.047,-96.02936857,0.0027,-0.38405527
0.048,-98.22872507,0.0027,-0.371821676
0.049,-99.55619646,0.0027,-0.360190612
0.05,-100,0.0026,-0.354990507
0.051,-99.55619646,0.0026,-0.35410573
0.052,-98.22872507,0.0026,-0.352067176
0.053,-96.02936857,0.0025,-0.346551768
0.054,-92.97764859,0.0024,-0.336159651
0.055,-89.10065242,0.0023,-0.319191293
0.056,-84.43279255,0.0023,-0.296630853
0.057,-79.01550124,0.0021,-0.271636395
0.058,-72.89686274,0.002,-0.245445628
0.059,-66.13118653,0.0019,-0.214654571
0.06,-58.77852523,0.0018,-0.174213757
0.061,-50.90414158,0.0016,-0.124385245
0.062,-42.57792916,0.0015,-0.071299452
0.063,-33.87379202,0.0009,-0.01991545
0.064,-24.86898872,0.002,0.028533896
0.065,-15.6434465,0.001,0.073008306
0.066,-6.279051953,0,0.113041925
0.067,3.141075908,0.001,0.151447668
0.068,12.53332336,0.001,0.190749369
0.069,21.81432414,0,0.22829635
0.07,30.90169944,0,0.259129223
0.071,39.71478906,0,0.282373558
0.072,48.17536741,0,0.302442503
0.073,56.20833779,0,0.324569163
0.074,63.74239897,-0.001,0.350578931
0.075,70.71067812,-0.001,0.379681001
0.076,77.05132428,-0.001,0.410874962
0.077,82.70805743,-0.001,0.441678044
0.078,87.630668,-0.0015,0.468202209
0.079,91.77546257,-0.0017,0.490228538
0.08,95.10565163,-0.0018,0.511940853
0.081,97.59167619,-0.0021,0.535076108
0.082,99.21147013,-0.0023,0.555490624
0.083,99.95065604,-0.0025,0.567622382
0.084,99.80267284,-0.0026,0.569093127
0.085,98.76883406,-0.0029,0.560574451
0.086,96.85831611,-0.003,0.543932356
0.087,94.0880769,-0.0032,0.521962754
0.088,90.48270525,-0.0034,0.498204419
0.089,86.0742027,-0.0035,0.474146487
0.09,80.90169944,-0.0038,0.447072274
0.091,75.01110696,-0.0039,0.413979005
0.092,68.45471059,-0.004,0.377199413
0.093,61.29070537,-0.0042,0.342524583
0.094,53.5826795,-0.0044,0.312877133
0.095,45.39904997,-0.0045,0.28720574
0.096,36.81245527,-0.0047,0.263335342
0.097,27.8991106,-0.0047,0.238529237
0.098,18.73813146,-0.0049,0.209402189
0.099,9.410831332,-0.0049,0.174426025
0.1,3.67E-14,-0.005,0.135993209
0.101,-9.410831332,-0.0051,0.097924532
0.102,-18.73813146,-0.0051,0.060448138
0.103,-27.8991106,-0.00519,0.019513649
0.104,-36.81245527,-0.005206,-0.027962162
0.105,-45.39904997,-0.005224,-0.080490159
0.106,-53.5826795,-0.00525,-0.134327541
0.107,-61.29070537,-0.00523,-0.186038768
0.108,-68.45471059,-0.0053,-0.232112896
0.109,-75.01110696,-0.0052,-0.270076656
0.11,-80.90169944,-0.0052,-0.301290645
0.111,-86.0742027,-0.0052,-0.329629955
0.112,-90.48270525,-0.0052,-0.356371624
0.113,-94.0880769,-0.005,-0.378418725
0.114,-96.85831611,-0.0051,-0.392262061
0.115,-98.76883406,-0.0049,-0.398179878
0.116,-99.80267284,-0.0048,-0.399698931
0.117,-99.95065604,-0.0048,-0.400443559
0.118,-99.21147013,-0.0046,-0.403049586
0.119,-97.59167619,-0.0044,-0.409183177
0.12,-95.10565163,-0.0043,-0.417715085
0.121,-91.77546257,-0.0042,-0.424361748
0.122,-87.630668,-0.004,-0.426031282
0.123,-82.70805743,-0.0038,-0.424323276
0.124,-77.05132428,-0.0037,-0.422691415
0.125,-70.71067812,-0.0034,-0.421586097
0.126,-63.74239897,-0.0031,-0.417987213
0.127,-56.20833779,-0.003,-0.408324329
0.128,-48.17536741,-0.003,-0.39031201
0.129,-39.71478906,-0.003,-0.363174863
0.13,-30.90169944,-0.003,-0.328464837
0.131,-21.81432414,-0.002,-0.290566233
0.132,-12.53332336,-0.002,-0.25387313
0.133,-3.141075908,-0.002,-0.218733534
0.134,6.279051953,-0.001,-0.182190554
0.135,15.6434465,-0.002,-0.143027738
0.136,24.86898872,-0.001,-0.103920815
0.137,33.87379202,-0.001,-0.068686765
0.138,42.57792916,-0.001,-0.039700057
0.139,50.90414158,0,-0.017659002
0.14,58.77852523,0,-0.001238198
0.141,66.13118653,0,0.013400911
0.142,72.89686274,0,0.030536843
0.143,79.01550124,0,0.051112771
0.144,84.43279255,0.001,0.072129798
0.145,89.10065242,0.001,0.090729478
0.146,92.97764859,0.001,0.107715637
0.147,96.02936857,0.001,0.126094669
0.148,98.22872507,0.002,0.147690591
0.149,99.55619646,0.002,0.172269206
0.15,100,0.002,0.197950003
0.151,99.55619646,0.002,0.220902715
0.152,98.22872507,0.002,0.236542705
0.153,96.02936857,0.002,0.243067273
0.154,92.97764859,0.003,0.243000587
0.155,89.10065242,0.003,0.239975678
0.156,84.43279255,0.003,0.234664988
0.157,79.01550124,0.0027,0.224847436
0.158,72.89686274,0.0032,0.208649191
0.159,66.13118653,0.0034,0.186438579
0.16,58.77852523,0.0034,0.160388848
0.161,50.90414158,0.0036,0.134040831
0.162,42.57792916,0.0036,0.111647072
0.163,33.87379202,0.0037,0.095480917
0.164,24.86898872,0.0038,0.083546621
0.165,15.6434465,0.0038,0.071681434
0.166,6.279051953,0.0039,0.058024157
0.167,-3.141075908,0.0039,0.044182985
0.168,-12.53332336,0.0039,0.032397454
0.169,-21.81432414,0.004,0.022999491
0.17,-30.90169944,0.004,0.014386519
0.171,-39.71478906,0.0039,0.003828656
0.172,-48.17536741,0.004,-0.01180362
0.173,-56.20833779,0.004,-0.034138452
0.174,-63.74239897,0.004,-0.061042302
0.175,-70.71067812,0.0039,-0.087531879
0.176,-77.05132428,0.0039,-0.109997139
0.177,-82.70805743,0.0039,-0.128678412
0.178,-87.630668,0.0038,-0.145571829
0.179,-91.77546257,0.0037,-0.16125757
0.18,-95.10565163,0.0036,-0.174294556
0.181,-97.59167619,0.00352,-0.182197997
0.182,-99.21147013,0.00343,-0.182266218
0.183,-99.95065604,0.003326,-0.173011414
0.184,-99.80267284,0.003214,-0.156178622
0.185,-98.76883406,0.00311,-0.136569548
0.186,-96.85831611,0.003,-0.118491484
0.187,-94.0880769,0.0029,-0.102515642
0.188,-90.48270525,0.0028,-0.086422569
0.189,-86.0742027,0.0026,-0.068647144
0.19,-80.90169944,0.0026,-0.049835861
0.191,-75.01110696,0.0024,-0.031916156
0.192,-68.45471059,0.0023,-0.016973361
0.193,-61.29070537,0.0021,-0.006206869
0.194,-53.5826795,0.0021,0.001740282
0.195,-45.39904997,0.0019,0.011166247
0.196,-36.81245527,0.0017,0.026472289
0.197,-27.8991106,0.0016,0.048589561
0.198,-18.73813146,0.0015,0.074891333
0.199,-9.410831332,0.0013,0.102426555
0.2,-7.35E-14,0.0012,0.130362231
0.201,9.410831332,0.0011,0.159588048
0.202,18.73813146,0.0009,0.191280154
0.203,27.8991106,0.0008,0.225862416
0.204,36.81245527,0.0007,0.261806547
0.205,45.39904997,0.0006,0.294978202
0.206,53.5826795,0.0004,0.320622735
0.207,61.29070537,0.0004,0.336960191
0.208,68.45471059,0.0003,0.346223256
0.209,75.01110696,0.0002,0.351857228
0.21,80.90169944,1.00E-04,0.355432138
0.211,86.0742027,0,0.356328615
0.212,90.48270525,0,0.353227797
0.213,94.0880769,-1.00E-04,0.345392586
0.214,96.85831611,-0.0002,0.333645269
0.215,98.76883406,-0.0003,0.321002567
0.216,99.80267284,-0.0003,0.311417855
0.217,99.95065604,-0.0004,0.306583326
0.218,99.21147013,-0.0005,0.304148001
0.219,97.59167619,-0.0004,0.299802252
0.22,95.10565163,-0.0005,0.290808151
0.221,91.77546257,-0.0005,0.277134555
0.222,87.630668,-0.0006,0.260076245
0.223,82.70805743,-0.0005,0.240679121
0.224,77.05132428,-0.0005,0.218778431
0.225,70.71067812,-0.0005,0.192411997
0.226,63.74239897,-0.0005,0.158581263
0.227,56.20833779,-0.0004,0.115915445
0.228,48.17536741,-0.0005,0.066832545
0.229,39.71478906,-0.0004,0.01629628
0.23,30.90169944,-0.0003,-0.031756366
0.231,21.81432414,-0.0003,-0.07640225
0.232,12.53332336,-0.0003,-0.118709927
0.233,3.141075908,-0.0003,-0.159816716
0.234,-6.279051953,-0.0002,-0.199795603
0.235,-15.6434465,-0.0001,-0.237140368
0.236,-24.86898872,-0.0001,-0.269181231
0.237,-33.87379202,0,-0.294200617
0.238,-42.57792916,0,-0.313742735
0.239,-50.90414158,0.0001,-0.332155175
0.24,-58.77852523,0.0002,-0.353304986
0.241,-66.13118653,0.0003,-0.377954958
0.242,-72.89686274,0.0003,-0.404209853
0.243,-79.01550124,0.0004,-0.429660994
0.244,-84.43279255,0.0005,-0.452919987
0.245,-89.10065242,0.0006,-0.474150827
0.246,-92.97764859,0.0007,-0.494804046
0.247,-96.02936857,0.0007,-0.516016731
0.248,-98.22872507,0.0008,-0.53637014
0.249,-99.55619646,0.0009,-0.551642266
0.25,-100,0.0009,-0.557584241
0.251,-99.55619646,0.001,-0.552952427
0.252,-98.22872507,0.001,-0.539715827
0.253,-96.02936857,0.0011,-0.52090593
0.254,-92.97764859,0.0011,-0.498637521
0.255,-89.10065242,0.0012,-0.473390493
0.256,-84.43279255,0.0012,-0.444238893
0.257,-79.01550124,0.0012,-0.410120461
0.258,-72.89686274,0.0013,-0.371876403
0.259,-66.13118653,0.0013,-0.333033534
0.26,-58.77852523,0.0014,-0.297717921
0.261,-50.90414158,0.0013,-0.26748418
0.262,-42.57792916,0.0014,-0.240426968
0.263,-33.87379202,0.0014,-0.213140196
0.264,-24.86898872,0.0014,-0.18310164
0.265,-15.6434465,0.0013,-0.149692026
0.266,-6.279051953,0.0014,-0.113994643
0.267,3.141075908,0.0013,-0.077687127
0.268,12.53332336,0.0012,-0.041192539
0.269,21.81432414,0.0012,-0.002544712
0.27,30.90169944,0.0011,0.041248052
0.271,39.71478906,0.0011,0.091184565
0.272,48.17536741,0.001,0.144781308
0.273,56.20833779,0.0009,0.19761982
0.274,63.74239897,0.0009,0.246024334
0.275,70.71067812,0.0007,0.288486361
0.276,77.05132428,0.0007,0.32552369
0.277,82.70805743,0.0006,0.358610159
0.278,87.630668,0.0004,0.388478506
0.279,91.77546257,0.0004,0.413773531
0.28,95.10565163,0.0002,0.43176288
0.281,97.59167619,0.0002,0.44102639
0.282,99.21147013,0,0.443397517
0.283,99.95065604,-0.0002,0.442990423
0.284,99.80267284,-0.0003,0.443456366
0.285,98.76883406,-0.0004,0.446125288
0.286,96.85831611,-0.0006,0.449998211
0.287,94.0880769,-0.0008,0.452882313
0.288,90.48270525,-0.001,0.453034794
0.289,86.0742027,-0.0011,0.450615922
0.29,80.90169944,-0.0012,0.447529013
0.291,75.01110696,-0.0015,0.445177954
0.292,68.45471059,-0.0016,0.442236582
0.293,61.29070537,-0.0018,0.434975734
0.294,53.5826795,-0.0019,0.419848235
0.295,45.39904997,-0.0021,0.395717473
0.296,36.81245527,-0.0022,0.364122647
0.297,27.8991106,-0.0024,0.328081238
0.298,18.73813146,-0.0026,0.290390927
0.299,9.410831332,-0.0027,0.25211872
0.3,4.65E-13,-0.0029,0.212366191
0.301,-9.410831332,-0.003,0.170031303
0.302,-18.73813146,-0.0032,0.126155317
0.303,-27.8991106,-0.0033,0.084250243
0.304,-36.81245527,-0.0035,0.04807534
0.305,-45.39904997,-0.0037,0.019143615
0.306,-53.5826795,-0.0038,-0.00388963
0.307,-61.29070537,-0.0039,-0.024041032
