0,0,0,0.033234149
0.001,48.17536741,1.07E-06,0.033234149
0.002,84.43279255,5.16E-06,0.087710554
0.003,99.80267284,1.32E-05,0.119107916
0.004,90.48270525,2.48E-05,0.113500786
0.005,58.77852523,3.99E-05,0.085376033
0.006,12.53332336,5.99E-05,0.07710367
0.007,-36.81245527,8.90E-05,0.105209309
0.008,-77.05132428,0.000126,0.117918535
0.009,-98.22872507,0.000175,0.073788405
0.01,-95.10565163,0.00023,-2.83E-04
0.011,-68.45471059,0.000296,-0.080450425
0.012,-24.86898872,0.00036,-0.160214162
0.013,24.86898872,0.00044,-0.20646156
0.014,68.45471059,0.00053,-0.200203443
0.015,95.10565163,0.00061,-0.159899652
0.016,98.22872507,0.0007,-0.116054109
0.017,77.05132428,0.00079,-0.094039862
0.018,36.81245527,0.00088,-0.074714418
0.019,-12.53332336,0.00096,-0.016481678
0.02,-58.77852523,0.00106,0.072515364
0.021,-90.48270525,0.00114,0.150746281
0.022,-99.80267284,0.00122,0.196472316
0.023,-84.43279255,0.00135,0.202768645
0.024,-48.17536741,0.0014,0.154563256
0.025,-4.90E-14,0.0015,0.058991921
0.026,48.17536741,0.0015,-0.03187377
0.027,84.43279255,0.0017,-0.080824301
0.028,99.80267284,0.0018,-0.102790727
0.029,90.48270525,0.0018,-0.127912143
0.03,58.77852523,0.002,-0.166496381
0.031,12.53332336,0.0021,-0.199081156
0.032,-36.81245527,0.0021,-0.198601614
0.033,-77.05132428,0.0022,-0.162388508
0.034,-98.22872507,0.0024,-0.097482869
0.035,-95.10565163,0.0023,-0.007688458
0.036,-68.45471059,0.0025,0.074161709
0.037,-24.86898872,0.0025,0.103027506
0.038,24.86898872,0.0026,0.086111795
0.039,68.45471059,0.0026,0.070006971
0.04,95.10565163,0.0026,0.077032813
0.041,98.22872507,0.0027,0.093338761
0.042,77.05132428,0.0026,0.096834462
0.043,36.81245527,0.0027,0.075709981
0.044,-12.53332336,0.0027,0.028429962
0.045,-58.77852523,0.0027,-0.038790668
0.046,-90.48270525,0.0027,-0.104873052
0.047,-99.80267284,0.0027,-0.137043341
0.048,-84.43279255,0.0027,-0.124729868
0.049,-48.17536741,0.0027,-0.102084994
0.05,-9.80E-14,0.0026,-0.104957829
0.051,48.17536741,0.0026,-0.121305459
0.052,84.43279255,0.0026,-0.118175712
0.053,99.80267284,0.0025,-0.083957902
0.054,90.48270525,0.0024,-0.019485955
0.055,58.77852523,0.0023,0.068749209
0.056,12.53332336,0.0023,0.154552361
0.057,-36.81245527,0.0021,0.20109633
0.058,-77.05132428,0.002,0.191477761
0.059,-98.22872507,0.0019,0.147222826
0.06,-95.10565163,0.0018,0.107370013
0.061,-68.45471059,0.0016,0.082353073
0.062,-24.86898872,0.0015,0.048378765
0.063,24.86898872,0.0009,-0.009863688
0.064,68.45471059,0.002,-0.08208511
0.065,95.10565163,0.001,-0.153625023
0.066,98.22872507,0,-0.207177768
0.067,77.05132428,0.001,-0.212809078
0.068,36.81245527,0.001,-0.153985085
0.069,-12.53332336,0,-0.057354241
0.07,-58.77852523,0,0.028765083
0.071,-90.48270525,0,0.079849643
0.072,-99.80267284,0,0.107602073
0.073,-84.43279255,0,0.133720371
0.074,-48.17536741,-0.001,0.162444687
0.075,-1.47E-13,-0.001,0.183722968
0.076,48.17536741,-0.001,0.188372137
0.077,84.43279255,-0.001,0.163625838
0.078,99.80267284,-0.0015,0.096537055
0.079,90.48270525,-0.0017,0.003740389
0.08,58.77852523,-0.0018,-0.068722522
0.081,12.53332336,-0.0021,-0.092696592
0.082,-36.81245527,-0.0023,-0.082988097
0.083,-77.05132428,-0.0025,-0.07040037
0.084,-98.22872507,-0.0026,-0.070058938
0.085,-95.10565163,-0.0029,-0.078451115
0.086,-68.45471059,-0.003,-0.084057917
0.087,-24.86898872,-0.0032,-0.071529172
0.088,24.86898872,-0.0034,-0.026325024
0.089,68.45471059,-0.0035,0.047144904
0.09,95.10565163,-0.0038,0.115278806
0.091,98.22872507,-0.0039,0.144089516
0.092,77.05132428,-0.004,0.137153627
0.093,36.81245527,-0.0042,0.12501373
0.094,-12.53332336,-0.0044,0.12451027
0.095,-58.77852523,-0.0045,0.128853493
0.096,-90.48270525,-0.0047,0.124289709
0.097,-99.80267284,-0.0047,0.09639934
0.098,-84.43279255,-0.0049,0.033062303
0.099,-48.17536741,-0.0049,-0.059505272
0.1,-1.96E-13,-0.005,-0.147450239
0.101,48.17536741,-0.0051,-0.190652122
