0,0
0.001,1.69E-08
0.002,9.43E-08
0.003,2.75E-07
0.004,5.72E-07
0.005,9.68E-07
0.006,1.45E-06
0.007,2.01E-06
0.008,2.69E-06
0.009,3.47E-06
0.01,4.28E-06
0.011,5.05E-06
0.012,5.71E-06
0.013,6.17E-06
0.014,6.44E-06
0.015,6.53E-06
0.016,6.47E-06
0.017,6.32E-06
0.018,6.07E-06
0.019,5.79E-06
0.02,5.53E-06
0.021,5.38E-06
0.022,5.41E-06
0.023,5.63E-06
0.024,6.03E-06
0.025,6.54E-06
0.026,7.07E-06
0.027,7.54E-06
0.028,7.91E-06
0.029,8.17E-06
0.03,8.29E-06
0.031,8.22E-06
0.032,7.95E-06
0.033,7.50E-06
0.034,6.92E-06
0.035,6.29E-06
0.036,5.69E-06
0.037,5.19E-06
0.038,4.77E-06
0.039,4.43E-06
0.04,4.17E-06
0.041,3.99E-06
0.042,3.91E-06
0.043,3.91E-06
0.044,3.97E-06
0.045,4.02E-06
0.046,4.00E-06
0.047,3.85E-06
0.048,3.58E-06
0.049,3.19E-06
0.05,2.70E-06
0.051,2.10E-06
0.052,1.38E-06
0.053,5.53E-07
0.054,-3.22E-07
0.055,-1.17E-06
0.056,-1.91E-06
0.057,-2.47E-06
0.058,-2.84E-06
0.059,-3.04E-06
0.06,-3.11E-06
0.061,-3.08E-06
0.062,-2.99E-06
0.063,-2.88E-06
0.064,-2.81E-06
0.065,-2.87E-06
0.066,-3.10E-06
0.067,-3.54E-06
0.068,-4.17E-06
0.069,-4.90E-06
0.07,-5.65E-06
0.071,-6.34E-06
0.072,-6.94E-06
0.073,-7.42E-06
0.074,-7.75E-06
0.075,-7.91E-06
0.076,-7.88E-06
0.077,-7.67E-06
0.078,-7.34E-06
0.079,-6.95E-06
0.08,-6.60E-06
0.081,-6.33E-06
0.082,-6.15E-06
0.083,-6.04E-06
0.084,-6.00E-06
0.085,-6.04E-06
0.086,-6.16E-06
0.087,-6.35E-06
0.088,-6.60E-06
0.089,-6.83E-06
0.09,-6.98E-06
0.091,-7.01E-06
0.092,-6.89E-06
0.093,-6.64E-06
0.094,-6.27E-06
0.095,-5.77E-06
0.096,-5.15E-06
0.097,-4.41E-06
0.098,-3.61E-06
0.099,-2.82E-06
0.1,-2.14E-06
0.101,-1.62E-06
0.102,-1.29E-06
0.103,-1.12E-06
0.104,-1.07E-06
0.105,-1.09E-06
0.106,-1.15E-06
0.107,-1.21E-06
0.108,-1.20E-06
0.109,-1.06E-06
0.11,-7.26E-07
0.111,-1.70E-07
0.112,5.75E-07
0.113,1.43E-06
0.114,2.32E-06
0.115,3.15E-06
0.116,3.90E-06
0.117,4.52E-06
0.118,5.01E-06
0.119,5.34E-06
0.12,5.51E-06
0.121,5.51E-06
0.122,5.39E-06
0.123,5.23E-06
0.124,5.10E-06
0.125,5.06E-06
0.126,5.11E-06
