0,0
0.001,4.27E-09
0.002,2.48E-08
0.003,7.69E-08
0.004,1.74E-07
0.005,3.29E-07
0.006,5.60E-07
0.007,8.96E-07
0.008,1.37E-06
0.009,2.02E-06
0.01,2.86E-06
0.011,3.91E-06
0.012,5.18E-06
0.013,6.69E-06
0.014,8.42E-06
0.015,1.04E-05
0.016,1.25E-05
0.017,1.49E-05
0.018,1.74E-05
0.019,1.99E-05
0.02,2.26E-05
0.021,2.52E-05
0.022,2.78E-05
0.023,3.04E-05
0.024,3.29E-05
0.025,3.53E-05
0.026,3.75E-05
0.027,3.96E-05
0.028,4.15E-05
0.029,4.32E-05
0.03,4.47E-05
0.031,4.59E-05
0.032,4.69E-05
0.033,4.76E-05
0.034,4.80E-05
0.035,4.81E-05
0.036,4.78E-05
0.037,4.71E-05
0.038,4.60E-05
0.039,4.45E-05
0.04,4.26E-05
0.041,4.04E-05
0.042,3.77E-05
0.043,3.47E-05
0.044,3.15E-05
0.045,2.80E-05
0.046,2.42E-05
0.047,2.03E-05
0.048,1.63E-05
0.049,1.23E-05
0.05,8.19E-06
0.051,4.12E-06
0.052,8.40E-08
0.053,-3.89E-06
0.054,-7.79E-06
0.055,-1.16E-05
0.056,-1.52E-05
0.057,-1.87E-05
0.058,-2.20E-05
0.059,-2.51E-05
0.06,-2.79E-05
0.061,-3.05E-05
0.062,-3.28E-05
0.063,-3.47E-05
0.064,-3.63E-05
0.065,-3.75E-05
0.066,-3.83E-05
0.067,-3.88E-05
0.068,-3.89E-05
0.069,-3.88E-05
0.07,-3.83E-05
0.071,-3.75E-05
0.072,-3.65E-05
0.073,-3.54E-05
0.074,-3.41E-05
0.075,-3.27E-05
0.076,-3.13E-05
0.077,-2.98E-05
0.078,-2.83E-05
0.079,-2.68E-05
0.08,-2.53E-05
0.081,-2.38E-05
0.082,-2.24E-05
0.083,-2.10E-05
0.084,-1.97E-05
0.085,-1.85E-05
0.086,-1.73E-05
0.087,-1.63E-05
0.088,-1.55E-05
0.089,-1.48E-05
0.09,-1.43E-05
0.091,-1.40E-05
0.092,-1.39E-05
0.093,-1.39E-05
0.094,-1.41E-05
0.095,-1.44E-05
0.096,-1.48E-05
0.097,-1.53E-05
0.098,-1.59E-05
0.099,-1.63E-05
0.1,-1.68E-05
0.101,-1.71E-05
0.102,-1.73E-05
0.103,-1.74E-05
0.104,-1.73E-05
0.105,-1.70E-05
0.106,-1.65E-05
0.107,-1.59E-05
0.108,-1.50E-05
0.109,-1.39E-05
0.11,-1.27E-05
0.111,-1.12E-05
0.112,-9.51E-06
0.113,-7.61E-06
0.114,-5.50E-06
0.115,-3.16E-06
0.116,-6.04E-07
0.117,2.18E-06
0.118,5.17E-06
0.119,8.36E-06
0.12,1.17E-05
0.121,1.52E-05
0.122,1.87E-05
0.123,2.23E-05
0.124,2.58E-05
0.125,2.93E-05
0.126,3.27E-05
0.127,3.59E-05
0.128,3.88E-05
0.129,4.15E-05
0.13,4.40E-05
0.131,4.61E-05
0.132,4.79E-05
0.133,4.94E-05
0.134,5.06E-05
0.135,5.14E-05
0.136,5.19E-05
0.137,5.21E-05
0.138,5.19E-05
0.139,5.14E-05
0.14,5.05E-05
0.141,4.92E-05
0.142,4.76E-05
0.143,4.56E-05
0.144,4.32E-05
0.145,4.05E-05
0.146,3.76E-05
0.147,3.43E-05
0.148,3.09E-05
0.149,2.72E-05
0.15,2.34E-05
0.151,1.96E-05
0.152,1.57E-05
0.153,1.19E-05
0.154,8.15E-06
0.155,4.52E-06
0.156,1.03E-06
0.157,-2.28E-06
0.158,-5.40E-06
0.159,-8.32E-06
0.16,-1.10E-05
0.161,-1.35E-05
0.162,-1.58E-05
0.163,-1.78E-05
0.164,-1.97E-05
0.165,-2.12E-05
0.166,-2.26E-05
0.167,-2.36E-05
0.168,-2.44E-05
0.169,-2.50E-05
0.17,-2.53E-05
0.171,-2.53E-05
0.172,-2.52E-05
0.173,-2.48E-05
0.174,-2.42E-05
0.175,-2.35E-05
0.176,-2.27E-05
0.177,-2.19E-05
0.178,-2.11E-05
0.179,-2.03E-05
0.18,-1.96E-05
0.181,-1.89E-05
0.182,-1.84E-05
0.183,-1.81E-05
0.184,-1.79E-05
0.185,-1.78E-05
0.186,-1.78E-05
0.187,-1.80E-05
0.188,-1.83E-05
0.189,-1.88E-05
0.19,-1.93E-05
0.191,-1.99E-05
0.192,-2.07E-05
0.193,-2.15E-05
0.194,-2.24E-05
0.195,-2.33E-05
0.196,-2.44E-05
0.197,-2.55E-05
0.198,-2.67E-05
0.199,-2.78E-05
0.2,-2.89E-05
0.201,-3.00E-05
0.202,-3.09E-05
0.203,-3.17E-05
0.204,-3.23E-05
0.205,-3.26E-05
0.206,-3.27E-05
0.207,-3.25E-05
0.208,-3.19E-05
0.209,-3.11E-05
0.21,-2.99E-05
0.211,-2.84E-05
0.212,-2.66E-05
0.213,-2.45E-05
0.214,-2.21E-05
0.215,-1.95E-05
0.216,-1.67E-05
0.217,-1.36E-05
0.218,-1.04E-05
0.219,-7.01E-06
0.22,-3.43E-06
0.221,2.86E-07
0.222,4.12E-06
0.223,8.05E-06
0.224,1.20E-05
0.225,1.60E-05
0.226,2.01E-05
0.227,2.40E-05
0.228,2.78E-05
0.229,3.15E-05
0.23,3.50E-05
0.231,3.81E-05
0.232,4.10E-05
0.233,4.36E-05
0.234,4.57E-05
0.235,4.75E-05
0.236,4.89E-05
0.237,4.99E-05
0.238,5.05E-05
0.239,5.07E-05
0.24,5.06E-05
0.241,5.02E-05
0.242,4.94E-05
0.243,4.83E-05
0.244,4.69E-05
0.245,4.53E-05
0.246,4.34E-05
0.247,4.12E-05
0.248,3.88E-05
0.249,3.62E-05
0.25,3.34E-05
0.251,3.05E-05
0.252,2.74E-05
0.253,2.43E-05
